-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2022 through 12/31/2024 in LST
Location: latitude  -8.3669   longitude 114.1667 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 106.56 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
YEAR,MO,DY,PRECTOTCORR
2023,3,22,1.97
2023,3,23,0.66
2023,3,24,0.38
2023,3,25,0.41
2023,3,26,4.18
2023,3,27,4.87
2023,3,28,14.57
2023,3,29,12.0
2023,3,30,2.01
2023,3,31,11.29
2023,4,1,3.1
2023,4,2,2.49
2023,4,3,15.15
2023,4,4,6.82
2023,4,5,1.61
2023,4,6,7.8
2023,4,7,6.87
2023,4,8,4.29
2023,4,9,7.3
2023,4,10,15.66
2023,4,11,9.34
2023,4,12,4.88
2023,4,13,8.76
2023,4,14,4.37
2023,4,15,4.05
2023,4,16,1.35
2023,4,17,1.67
2023,4,18,0.45
2023,4,19,0.28
2023,4,20,2.31
2023,4,21,4.27
2023,4,22,0.57
2023,4,23,0.43
2023,4,24,0.26
2023,4,25,1.16
2023,4,26,1.07
2023,4,27,0.66
2023,4,28,2.45
2023,4,29,8.7
2023,4,30,2.72
2023,5,1,2.02
2023,5,2,1.44
2023,5,3,1.23
2023,5,4,2.33
2023,5,5,2.34
2023,5,6,1.59
2023,5,7,0.13
2023,5,8,0.35
2023,5,9,1.35
2023,5,10,1.92
2023,5,11,1.3
2023,5,12,0.33
2023,5,13,0.04
2023,5,14,0.04
2023,5,15,0.01
2023,5,16,0.01
2023,5,17,0.03
2023,5,18,0.04
2023,5,19,0.06
2023,5,20,0.06
2023,5,21,0.02
2023,5,22,0.06
2023,5,23,0.04
2023,5,24,0.0
2023,5,25,0.01
2023,5,26,0.03
2023,5,27,0.09
2023,5,28,0.51
2023,5,29,1.21
2023,5,30,0.71
2023,5,31,1.41
2023,6,1,0.05
2023,6,2,0.1
2023,6,3,0.02
2023,6,4,0.65
2023,6,5,1.06
2023,6,6,16.12
2023,6,7,7.22
2023,6,8,3.45
2023,6,9,3.2
2023,6,10,0.39
2023,6,11,0.75
2023,6,12,0.61
2023,6,13,0.15
2023,6,14,0.06
2023,6,15,0.05
2023,6,16,0.03
2023,6,17,0.01
2023,6,18,0.01
2023,6,19,0.0
2023,6,20,0.01
2023,6,21,0.01
2023,6,22,0.01
2023,6,23,0.0
2023,6,24,0.01
2023,6,25,0.07
2023,6,26,0.42
2023,6,27,0.06
2023,6,28,0.07
2023,6,29,0.97
2023,6,30,1.98
2023,7,1,36.28
2023,7,2,19.14
2023,7,3,7.36
2023,7,4,2.94
2023,7,5,13.24
2023,7,6,20.41
2023,7,7,73.77
2023,7,8,11.78
2023,7,9,1.5
2023,7,10,0.23
2023,7,11,0.06
2023,7,12,0.64
2023,7,13,4.87
2023,7,14,0.87
2023,7,15,0.17
2023,7,16,0.01
2023,7,17,0.02
2023,7,18,0.0
2023,7,19,0.01
2023,7,20,0.0
2023,7,21,0.02
2023,7,22,0.17
2023,7,23,0.03
2023,7,24,0.12
2023,7,25,0.19
2023,7,26,0.06
2023,7,27,0.02
2023,7,28,0.02
2023,7,29,0.08
2023,7,30,1.54
2023,7,31,0.35
2023,8,1,0.03
2023,8,2,0.02
2023,8,3,0.06
2023,8,4,0.04
2023,8,5,0.02
2023,8,6,0.22
2023,8,7,0.07
2023,8,8,0.01
2023,8,9,0.01
2023,8,10,0.01
2023,8,11,0.01
2023,8,12,0.04
2023,8,13,0.04
2023,8,14,0.21
2023,8,15,0.38
2023,8,16,4.08
2023,8,17,7.28
2023,8,18,2.02
2023,8,19,0.1
2023,8,20,0.64
2023,8,21,0.48
2023,8,22,0.06
2023,8,23,0.03
2023,8,24,0.11
2023,8,25,0.09
2023,8,26,0.06
2023,8,27,0.94
2023,8,28,1.16
2023,8,29,0.03
2023,8,30,0.0
2023,8,31,0.0
2023,9,1,0.0
2023,9,2,0.0
2023,9,3,0.0
2023,9,4,0.0
2023,9,5,0.0
2023,9,6,0.0
2023,9,7,0.0
2023,9,8,0.0
2023,9,9,0.01
2023,9,10,0.01
2023,9,11,0.02
2023,9,12,0.17
2023,9,13,1.36
2023,9,14,2.15
2023,9,15,0.17
2023,9,16,0.09
2023,9,17,0.25
2023,9,18,0.54
2023,9,19,0.13
2023,9,20,0.01
2023,9,21,0.01
2023,9,22,0.01
2023,9,23,0.01
2023,9,24,0.0
2023,9,25,0.0
2023,9,26,0.0
2023,9,27,0.0
2023,9,28,0.0
2023,9,29,0.0
2023,9,30,0.0
2023,10,1,0.0
2023,10,2,0.0
2023,10,3,0.0
2023,10,4,0.0
2023,10,5,0.0
2023,10,6,0.0
2023,10,7,0.0
2023,10,8,0.0
2023,10,9,0.0
2023,10,10,0.0
2023,10,11,0.0
2023,10,12,0.0
2023,10,13,0.0
2023,10,14,0.0
2023,10,15,0.0
2023,10,16,0.0
2023,10,17,0.0
2023,10,18,0.0
2023,10,19,0.0
2023,10,20,0.0
2023,10,21,0.0
2023,10,22,0.0
2023,10,23,0.01
2023,10,24,0.04
2023,10,25,0.01
2023,10,26,0.01
2023,10,27,0.0
2023,10,28,0.0
2023,10,29,0.0
2023,10,30,0.0
2023,10,31,0.0
2023,11,1,0.0
2023,11,2,0.2
2023,11,3,1.82
2023,11,4,1.73
2023,11,5,0.19
2023,11,6,0.07
2023,11,7,0.07
2023,11,8,0.03
2023,11,9,0.31
2023,11,10,0.37
2023,11,11,0.21
2023,11,12,2.97
2023,11,13,7.42
2023,11,14,8.29
2023,11,15,1.82
2023,11,16,3.82
2023,11,17,4.05
2023,11,18,0.25
2023,11,19,0.16
2023,11,20,0.24
2023,11,21,0.04
2023,11,22,0.26
2023,11,23,4.39
2023,11,24,5.16
2023,11,25,0.85
2023,11,26,0.51
2023,11,27,1.81
2023,11,28,39.87
2023,11,29,8.22
2023,11,30,7.81
2023,12,1,22.37
2023,12,2,8.23
2023,12,3,9.69
2023,12,4,15.75
2023,12,5,6.21
2023,12,6,1.64
2023,12,7,3.21
2023,12,8,2.8
2023,12,9,1.79
2023,12,10,1.56
2023,12,11,1.06
2023,12,12,0.31
2023,12,13,2.45
2023,12,14,20.06
2023,12,15,9.16
2023,12,16,0.63
2023,12,17,0.27
2023,12,18,0.08
2023,12,19,0.02
2023,12,20,0.02
2023,12,21,0.28
2023,12,22,0.08
2023,12,23,0.01
2023,12,24,0.4
2023,12,25,4.02
2023,12,26,0.38
2023,12,27,1.22
2023,12,28,1.48
2023,12,29,2.47
2023,12,30,1.78
2023,12,31,2.09
2024,1,1,0.84
2024,1,2,0.69
2024,1,3,2.71
2024,1,4,5.97
2024,1,5,6.9
2024,1,6,1.75
2024,1,7,1.5
2024,1,8,5.91
2024,1,9,2.6
2024,1,10,1.79
2024,1,11,0.42
2024,1,12,0.41
2024,1,13,0.16
2024,1,14,0.3
2024,1,15,0.63
2024,1,16,2.44
2024,1,17,6.24
2024,1,18,13.61
2024,1,19,5.4
2024,1,20,2.05
2024,1,21,0.27
2024,1,22,8.28
2024,1,23,0.83
2024,1,24,0.49
2024,1,25,8.51
2024,1,26,19.25
2024,1,27,8.37
2024,1,28,18.62
2024,1,29,4.83
2024,1,30,4.74
2024,1,31,38.49
2024,2,1,14.9
2024,2,2,5.08
2024,2,3,57.84
2024,2,4,9.74
2024,2,5,6.61
2024,2,6,14.88
2024,2,7,11.24
2024,2,8,6.89
2024,2,9,12.39
2024,2,10,14.51
2024,2,11,6.26
2024,2,12,3.21
2024,2,13,4.49
2024,2,14,0.64
2024,2,15,1.68
2024,2,16,1.18
2024,2,17,2.55
2024,2,18,3.24
2024,2,19,3.06
2024,2,20,5.51
2024,2,21,4.09
2024,2,22,3.45
2024,2,23,3.2
2024,2,24,6.23
2024,2,25,7.92
2024,2,26,16.78
2024,2,27,1.13
2024,2,28,5.58
2024,2,29,1.76
2024,3,1,12.22
2024,3,2,19.8
2024,3,3,8.89
2024,3,4,3.26
2024,3,5,11.22
2024,3,6,4.43
2024,3,7,18.78
2024,3,8,17.43
